Unique_ID,Similarity_Score
164,0.4142043888568878
165,0.5208332538604736
166,0.38157129287719727
167,0.44056040048599243
168,0.4793641269207001
169,0.42960411310195923
170,0.365003377199173
171,0.2646918296813965
172,0.25784263014793396
173,0.4524439871311188
174,0.22782805562019348
175,0.47162553668022156
176,0.5174226760864258
177,0.5320934057235718
178,0.4299645721912384
179,0.6050300002098083
180,0.2514258027076721
181,0.7066720724105835
182,0.5924953818321228
183,0.47569695115089417
184,0.3555760085582733
185,0.5005802512168884
186,0.3947647511959076
187,0.37463513016700745
188,0.5276773571968079
189,0.6223413944244385
190,0.6460852026939392
191,0.4065704941749573
192,0.30991461873054504
193,0.4220152795314789
194,0.47611579298973083
195,0.3483467996120453
196,0.5510002374649048
197,0.4262181520462036
198,0.5232005715370178
199,0.5647682547569275
200,0.5717952847480774
201,0.35025328397750854
202,0.4444560706615448
203,0.3787629306316376
204,0.3287014365196228
205,0.5067451000213623
206,0.4911383092403412
207,0.4895276725292206
208,0.4670512080192566
209,0.5441434979438782
210,0.25962114334106445
211,0.5314046144485474
212,0.32210636138916016
213,0.5251525044441223
214,0.3958921730518341
215,0.346430242061615
216,0.2331743985414505
217,0.4395003616809845
218,0.486392617225647
219,0.5047525763511658
220,0.5117592215538025
221,0.5087639093399048
222,0.4340188205242157
223,0.35910892486572266
224,0.34575188159942627
225,0.44319963455200195
226,0.3628825843334198
227,0.44658520817756653
228,0.5657979249954224
229,0.317972332239151
230,0.3878016173839569
231,0.5716407299041748
232,0.3881388008594513
233,0.43175020813941956
234,0.5373637080192566
235,0.45658448338508606
236,0.54458087682724
237,0.5058101415634155
238,0.62639981508255
239,0.4664153754711151
240,0.5068742036819458
241,0.4720258116722107
242,0.49213191866874695
243,0.403980016708374
244,0.4988025724887848
245,0.5638181567192078
246,0.4624972343444824
247,0.5294653177261353
248,0.4693537950515747
249,0.47349780797958374
250,0.5447126030921936
251,0.5073825716972351
252,0.411668062210083
253,0.2667136490345001
254,0.5229916572570801
255,0.5079923272132874
256,0.15307535231113434
257,0.401216596364975
258,0.3163134753704071
259,0.5159623026847839
260,0.3522917330265045
261,0.5348793864250183
262,0.5306650996208191
263,0.4838113784790039
264,0.6058527231216431
265,0.4129149913787842
266,0.40255284309387207
267,0.4207528233528137
268,0.6457886099815369
269,0.44043904542922974
270,0.5996111035346985
271,0.3057429790496826
272,0.4991331398487091
273,0.3669635057449341
274,0.7854124903678894
275,0.5491204261779785
276,0.3637126088142395
277,0.4474523663520813
278,0.43324920535087585
279,0.47951215505599976
280,0.6149373054504395
281,0.5947290062904358
282,0.45156988501548767
283,0.2873084843158722
284,0.8660285472869873
285,0.4667055308818817
286,0.4523952603340149
287,0.4950009882450104
288,0.4489405155181885
289,0.34957441687583923
290,0.4831165075302124
291,0.5237442255020142
292,0.42870816588401794
293,0.2762100398540497
294,0.4603469967842102
295,0.4612165093421936
296,0.5117937922477722
297,0.5057856440544128
298,0.530792772769928
299,0.6085912585258484
300,0.37395942211151123
301,0.5956408977508545
302,0.6267784833908081
303,0.5303098559379578
304,0.487810343503952
305,0.43549275398254395
306,0.4581228792667389
307,0.4980807304382324
308,0.2621220648288727
309,0.38383209705352783
310,0.3843509256839752
311,0.5036658048629761
312,0.40472742915153503
313,0.5353456139564514
314,0.469588041305542
315,0.35101354122161865
316,0.44884178042411804
317,0.36140215396881104
318,0.5381614565849304
319,0.6721877455711365
320,0.3733173608779907
321,0.4187924861907959
322,0.5019643902778625
323,0.38431668281555176
324,0.5723193287849426
325,0.30457621812820435
326,0.4727327525615692
327,0.6196959614753723
328,0.6838376522064209
329,0.7097245454788208
330,0.3850460648536682
331,0.39892399311065674
332,0.33155086636543274
333,0.5391676425933838
334,0.4823973476886749
335,0.3241559565067291
336,0.41136234998703003
337,0.6287642121315002
338,0.4728397727012634
339,0.29673051834106445
340,0.43442773818969727
341,0.3846588134765625
342,0.41206711530685425
343,0.36701977252960205
344,0.5826658606529236
345,0.4014730751514435
346,0.4360383450984955
347,0.28645479679107666
348,0.3849341571331024
349,0.5098695158958435
350,0.4691285490989685
351,0.5117728114128113
352,0.4947472810745239
353,0.6034838557243347
354,0.5065869092941284
355,0.37291017174720764
356,0.5076203942298889
357,0.46231505274772644
358,0.24115295708179474
359,0.5122363567352295
360,0.26175057888031006
361,0.712456464767456
362,0.4649721682071686
363,0.39833930134773254
364,0.48636624217033386
365,0.4467031955718994
366,0.38607117533683777
367,0.4387098550796509
368,0.4843045771121979
369,0.31703048944473267
370,0.42864367365837097
371,0.4729457497596741
372,0.37137576937675476
373,0.42975181341171265
374,0.42429760098457336
375,0.438851922750473
376,0.474985271692276
377,0.71100914478302
378,0.4348509609699249
379,0.5871905088424683
380,0.551017165184021
381,0.604983389377594
382,0.3722032606601715
383,0.3311399519443512
384,0.5079894661903381
385,0.6199858784675598
386,0.45270296931266785
387,0.4413180947303772
388,0.2832343280315399
389,0.3802431523799896
390,0.5156197547912598
391,0.48423999547958374
392,0.5598870515823364
393,0.5198958516120911
394,0.3284754455089569
395,0.39979490637779236
396,0.3477829694747925
397,0.40515634417533875
398,0.5814753770828247
399,0.5376663208007812
400,0.6281355619430542
401,0.5017455220222473
402,0.3449508249759674
403,0.3798529803752899
404,0.34473636746406555
405,0.7370169162750244
406,0.23303131759166718
407,0.6282047033309937
408,0.4931071698665619
409,0.5054823160171509
410,0.4552180767059326
411,0.4631953537464142
412,0.46309876441955566
413,0.3769915997982025
414,0.5286083221435547
415,0.4574579894542694
416,0.49208298325538635
417,0.28155717253685
418,0.6308485865592957
419,0.3757084906101227
420,0.41901007294654846
421,0.47068509459495544
422,0.5341057181358337
423,0.7509762644767761
424,0.45623132586479187
425,0.31938445568084717
426,0.4988968074321747
427,0.45234185457229614
428,0.4840586483478546
429,0.6990787386894226
430,0.50030118227005
431,0.38888710737228394
432,0.43494075536727905
433,0.6199939250946045
434,0.6260015964508057
435,0.4135175943374634
436,0.6410562992095947
437,0.6011577248573303
438,0.47570106387138367
439,0.28278180956840515
440,0.4100361168384552
441,0.49597904086112976
442,0.7275562286376953
443,0.3282919228076935
444,0.40049394965171814
445,0.31720253825187683
446,0.6215149164199829
447,0.4116181433200836
448,0.39023271203041077
449,0.6248095631599426
450,0.5341174006462097
451,0.4378471076488495
452,0.42790472507476807
453,0.6751150488853455
454,0.5158895254135132
455,0.27769598364830017
456,0.5037447810173035
457,0.39966434240341187
458,0.4521273076534271
459,0.43882739543914795
460,0.6302818655967712
461,0.5055416822433472
462,0.5222193598747253
463,0.5579281449317932
464,0.534442663192749
465,0.4000985622406006
466,0.32145360112190247
467,0.37185731530189514
468,0.43637359142303467
469,0.4340253472328186
470,0.48874127864837646
471,0.48771560192108154
472,0.7596054077148438
473,0.4874538481235504
474,0.3630368709564209
475,0.6470077037811279
476,0.3936920464038849
477,0.5833843350410461
478,0.3226233124732971
479,0.42316293716430664
480,0.3398216962814331
481,0.43620797991752625
482,0.3016110360622406
483,0.5827392339706421
484,0.34395554661750793
485,0.5921268463134766
486,0.40291786193847656
487,0.500950038433075
488,0.5067433714866638
489,0.3141266107559204
490,0.2701358199119568
491,0.3917873799800873
492,0.3651961386203766
493,0.41375651955604553
494,0.46480944752693176
495,0.6142065525054932
496,0.41124242544174194
497,0.3072836101055145
498,0.2720086872577667
499,0.45369628071784973
500,0.33078792691230774
501,0.5983682870864868
502,0.5797415375709534
503,0.6690742373466492
504,0.47225502133369446
505,0.35350343585014343
506,0.27279454469680786
507,0.4007800817489624
508,0.49729251861572266
509,0.6160659790039062
510,0.4315788447856903
511,0.510936439037323
512,0.6991961002349854
513,0.24918663501739502
514,0.5965638756752014
515,0.42599570751190186
516,0.5080952644348145
517,0.5070112943649292
518,0.6893250942230225
519,0.34189727902412415
520,0.27527326345443726
521,0.3400873839855194
522,0.5883455276489258
523,0.5651469826698303
524,0.36454349756240845
525,0.6273860335350037
526,0.423775315284729
527,0.6264051198959351
528,0.4506187438964844
529,0.4211181104183197
530,0.16699402034282684
531,0.6278676390647888
532,0.4168352484703064
533,0.4635973572731018
534,0.6041117310523987
535,0.6970555782318115
536,0.3853777050971985
537,0.368424654006958
538,0.5261878371238708
539,0.539763867855072
540,0.5466816425323486
541,0.29489392042160034
542,0.4452429711818695
543,0.3628365099430084
544,0.5150914788246155
545,0.5328676700592041
546,0.5258758068084717
547,0.5020774006843567
548,0.34987902641296387
549,0.6626455187797546
550,0.41018083691596985
551,0.6928330063819885
552,0.36885806918144226
553,0.5451318025588989
554,0.6348994970321655
555,0.5064959526062012
556,0.5041460394859314
557,0.44187408685684204
558,0.6425309181213379
559,0.29454007744789124
560,0.2458295077085495
561,0.2854534387588501
562,0.6091353297233582
563,0.4000312387943268
564,0.25063103437423706
565,0.17004406452178955
566,0.33929356932640076
567,0.5319412350654602
568,0.39259687066078186
569,0.30071988701820374
570,0.4398611783981323
571,0.5236361622810364
572,0.44098877906799316
573,0.2860831022262573
574,0.3936590552330017
575,0.6526296138763428
576,0.49514544010162354
577,0.34222179651260376
578,0.3379303812980652
579,0.5611106157302856
580,0.29491546750068665
581,0.5531052350997925
582,0.3664858937263489
583,0.6118647456169128
584,0.3841112554073334
585,0.6500539183616638
586,0.5513070821762085
587,0.2655250132083893
588,0.47610005736351013
589,0.5226101279258728
590,0.4978044033050537
591,0.3640052080154419
592,0.5753653049468994
593,0.4563083052635193
594,0.4501401484012604
595,0.3389926850795746
596,0.4454551041126251
597,0.4191429615020752
598,0.4214600622653961
599,0.4269498586654663
600,0.7508885860443115
601,0.47038885951042175
602,0.6965370178222656
603,0.630850076675415
604,0.33348599076271057
605,0.2598569691181183
606,0.3892054855823517
607,0.5271464586257935
608,0.3698790371417999
609,0.5844531059265137
610,0.32553258538246155
611,0.26642104983329773
612,0.3179628551006317
613,0.5854219794273376
614,0.6414531469345093
615,0.5500161647796631
616,0.4719901978969574
617,0.5921247005462646
618,0.5702990293502808
619,0.48062705993652344
620,0.47493550181388855
621,0.2970104217529297
622,0.6876397132873535
623,0.45243602991104126
624,0.4360223412513733
625,0.34418636560440063
626,0.34071415662765503
627,0.6101254820823669
628,0.6042131185531616
629,0.37300416827201843
630,0.4184490740299225
631,0.4841775894165039
632,0.4137749671936035
633,0.6019566059112549
634,0.5907687544822693
635,0.288072794675827
636,0.4742247760295868
637,0.293264776468277
638,0.5621016621589661
639,0.2989341616630554
640,0.4616559147834778
641,0.4165553152561188
642,0.6467138528823853
643,0.4659825563430786
644,0.41794419288635254
645,0.44881072640419006
646,0.288318008184433
647,0.48820093274116516
648,0.40693774819374084
649,0.5579071044921875
650,0.35162582993507385
651,0.3639160692691803
652,0.48110726475715637
653,0.5081348419189453
654,0.2349325716495514
655,0.5467648506164551
656,0.3655438721179962
657,0.44259336590766907
658,0.2858474850654602
659,0.4584093689918518
660,0.5455206632614136
661,0.45678383111953735
662,0.3594144582748413
663,0.5444788932800293
664,0.3454033434391022
665,0.5990402102470398
666,0.3536510467529297
667,0.5788940191268921
668,0.2228316068649292
669,0.6070328950881958
670,0.5293380618095398
671,0.5508906245231628
672,0.2460450977087021
673,0.3893950581550598
674,0.42361757159233093
675,0.3510631024837494
676,0.4151023328304291
677,0.5074501633644104
678,0.5241987109184265
679,0.36032021045684814
680,0.6713903546333313
681,0.6204326152801514
682,0.7423211932182312
683,0.4297827184200287
684,0.3779299557209015
685,0.4432836174964905
686,0.49430787563323975
687,0.5440776944160461
688,0.4299386441707611
689,0.4777502715587616
690,0.41690048575401306
691,0.5757652521133423
692,0.5456489324569702
693,0.3364357352256775
694,0.548067033290863
695,0.6976094245910645
696,0.5695720911026001
697,0.43158668279647827
698,0.44952476024627686
699,0.3273887038230896
700,0.3657708168029785
701,0.6126239895820618
702,0.32583990693092346
703,0.4861331582069397
704,0.3124079406261444
705,0.396306574344635
706,0.4407110810279846
707,0.36282598972320557
708,0.4987393915653229
709,0.32865074276924133
710,0.35528093576431274
711,0.4626331627368927
712,0.3021092116832733
713,0.49883896112442017
714,0.559913694858551
715,0.42306244373321533
716,0.42590537667274475
717,0.48066195845603943
718,0.5471440553665161
719,0.5677620768547058
720,0.3895037770271301
721,0.5282272100448608
722,0.4036885201931
723,0.3441773056983948
724,0.5336535573005676
725,0.3692813515663147
726,0.29390600323677063
727,0.6351768374443054
728,0.5201683640480042
729,0.5271209478378296
730,0.46113431453704834
731,0.44737789034843445
732,0.5221163630485535
733,0.4395967423915863
734,0.39060914516448975
735,0.5072181820869446
736,0.4205057919025421
737,0.42855194211006165
738,0.6867329478263855
739,0.533088743686676
740,0.47657957673072815
741,0.29513055086135864
742,0.3064064085483551
743,0.5577983856201172
744,0.5672248005867004
745,0.3908386528491974
746,0.4758048951625824
747,0.5428765416145325
748,0.47392982244491577
749,0.37305203080177307
750,0.503124475479126
751,0.313314288854599
752,0.4068433940410614
753,0.46745988726615906
754,0.31285831332206726
755,0.5764613747596741
756,0.30486011505126953
757,0.2502938210964203
758,0.4426271617412567
759,0.4115369915962219
760,0.6226165890693665
761,0.4715651273727417
762,0.4223470985889435
763,0.2611604630947113
764,0.3824240565299988
765,0.5572024583816528
766,0.32758376002311707
767,0.40826746821403503
768,0.4853185713291168
769,0.40233930945396423
770,0.49957311153411865
771,0.4854026436805725
772,0.52925705909729
773,0.40604519844055176
774,0.3586450517177582
775,0.29784977436065674
776,0.4908648431301117
777,0.5313496589660645
778,0.13216623663902283
779,0.526964008808136
780,0.4055486023426056
781,0.33722835779190063
782,0.522421658039093
783,0.5795232057571411
784,0.4714220464229584
785,0.6271377205848694
786,0.6390394568443298
787,0.44116702675819397
788,0.5256949067115784
789,0.6643270254135132
790,0.30092158913612366
791,0.4754142761230469
792,0.2872682213783264
793,0.6226193308830261
794,0.33375975489616394
795,0.7987399697303772
796,0.42106613516807556
797,0.3700449466705322
798,0.3853418231010437
799,0.6021607518196106
800,0.35486534237861633
801,0.5650588274002075
802,0.24774666130542755
803,0.6737762093544006
804,0.47667184472084045
805,0.40612730383872986
806,0.5405024886131287
807,0.38146284222602844
808,0.6137128472328186
809,0.4167846441268921
810,0.504120409488678
811,0.43021899461746216
812,0.35674145817756653
813,0.48461464047431946
814,0.35978832840919495
815,0.5433695316314697
816,0.45945122838020325
817,0.5074254274368286
818,0.6507323980331421
819,0.41604793071746826
820,0.5099959373474121
821,0.430703341960907
822,0.5210350155830383
823,0.1757265329360962
824,0.4542921185493469
825,0.5149978399276733
826,0.4257851243019104
827,0.4279139041900635
828,0.2704315483570099
829,0.47961610555648804
830,0.31836432218551636
831,0.3153064250946045
832,0.30852198600769043
833,0.4168698787689209
834,0.3382456600666046
835,0.3468312621116638
836,0.5888475775718689
837,0.23757779598236084
838,0.3042053282260895
839,0.3864813446998596
840,0.38410207629203796
841,0.5271663069725037
842,0.5889465808868408
843,0.4872683584690094
844,0.6076120138168335
845,0.529960572719574
846,0.35525354743003845
847,0.5031063556671143
848,0.5691617727279663
849,0.31756848096847534
850,0.594732403755188
851,0.5026606321334839
852,0.5272185802459717
853,0.37714022397994995
854,0.3662371039390564
855,0.18123072385787964
856,0.32981181144714355
857,0.23165558278560638
858,0.370126336812973
859,0.41282400488853455
860,0.36176177859306335
861,0.3261937201023102
862,0.48194631934165955
863,0.7161700129508972
864,0.371542364358902
865,0.3656921088695526
866,0.42732957005500793
867,0.6202418208122253
868,0.39908304810523987
869,0.6650041937828064
870,0.3549054265022278
871,0.26842743158340454
872,0.562390923500061
873,0.49719515442848206
874,0.522035539150238
875,0.5062214732170105
876,0.5984671711921692
877,0.33969846367836
878,0.3132087290287018
879,0.5676733255386353
880,0.6466081738471985
881,0.5854707956314087
882,0.3953768312931061
883,0.48455893993377686
884,0.3990761935710907
885,0.6158331036567688
886,0.5359228253364563
887,0.2781127393245697
888,0.5780349969863892
889,0.371408075094223
890,0.5360557436943054
891,0.35226520895957947
892,0.2782147526741028
893,0.3778564929962158
894,0.40952393412590027
895,0.6619118452072144
896,0.40038710832595825
897,0.4626277983188629
898,0.37063202261924744
899,0.24016818404197693
900,0.5244477391242981
901,0.603782057762146
902,0.39232778549194336
903,0.316362589597702
904,0.26406335830688477
905,0.3846287727355957
906,0.3350863754749298
907,0.37718600034713745
908,0.47977617383003235
909,0.2799568176269531
910,0.4764971137046814
911,0.5252397060394287
912,0.39404386281967163
913,0.3323948085308075
914,0.6584751605987549
915,0.4497304856777191
916,0.4108414649963379
917,0.7034060955047607
918,0.3242679238319397
919,0.2880580723285675
920,0.6893277764320374
921,0.5076617002487183
922,0.4901406168937683
923,0.5627994537353516
924,0.3524448573589325
925,0.51888507604599
926,0.38576024770736694
927,0.5510841608047485
928,0.4667438566684723
929,0.48655563592910767
930,0.47933658957481384
931,0.4785325229167938
932,0.5178098082542419
933,0.4977504014968872
934,0.5935852527618408
935,0.43439531326293945
936,0.31149235367774963
937,0.6073572039604187
938,0.3762269616127014
939,0.36824342608451843
940,0.31906113028526306
941,0.4734719395637512
942,0.6583375930786133
943,0.5020553469657898
944,0.609130322933197
945,0.31645071506500244
946,0.4643259048461914
947,0.2707678973674774
948,0.46211570501327515
949,0.45870575308799744
950,0.5728643536567688
951,0.45815539360046387
952,0.49408459663391113
953,0.4388692378997803
954,0.2948063910007477
955,0.3639571964740753
956,0.5259420871734619
957,0.6934189796447754
958,0.336653470993042
959,0.3241076171398163
960,0.4672289788722992
961,0.22172749042510986
962,0.48722097277641296
963,0.3410884439945221
964,0.6410791873931885
965,0.30576661229133606
966,0.4354531764984131
967,0.5102830529212952
968,0.4318053722381592
969,0.4929061830043793
970,0.488650381565094
971,0.4162607192993164
972,0.24390965700149536
973,0.37573888897895813
974,0.49437668919563293
975,0.4682134687900543
976,0.44036540389060974
977,0.3932328224182129
978,0.43004110455513
979,0.45435094833374023
980,0.43258169293403625
981,0.7140719890594482
982,0.47173330187797546
983,0.21422535181045532
984,0.4448155462741852
985,0.5843612551689148
986,0.5362504124641418
987,0.46258193254470825
988,0.41910025477409363
989,0.4839359521865845
990,0.2764436900615692
991,0.6538273096084595
992,0.7264557480812073
993,0.5374994874000549
994,0.3286377787590027
995,0.37100887298583984
996,0.4811173677444458
997,0.7831410765647888
998,0.28350433707237244
999,0.4638878405094147
1000,0.5025724768638611
1001,0.4899824261665344
1002,0.5842702388763428
1003,0.505368173122406
1004,0.5344180464744568
1005,0.426055908203125
1006,0.5452536940574646
1007,0.49715015292167664
1008,0.38506031036376953
1009,0.6339033246040344
1010,0.4074087142944336
1011,0.37934547662734985
1012,0.4343031346797943
1013,0.5319550037384033
1014,0.6233841776847839
1015,0.44174063205718994
1016,0.535500168800354
1017,0.3203323185443878
1018,0.40223386883735657
1019,0.6338363885879517
1020,0.4299768805503845
1021,0.6712273955345154
1022,0.48773640394210815
1023,0.4123387336730957
1024,0.37009578943252563
1025,0.30592861771583557
1026,0.7299447655677795
1027,0.26839545369148254
1028,0.45389702916145325
1029,0.3033554255962372
1030,0.5882571935653687
1031,0.3149656653404236
1032,0.41510260105133057
1033,0.3257949948310852
1034,0.43802398443222046
1035,0.39796340465545654
1036,0.5966944694519043
1037,0.7076699137687683
1038,0.4505368173122406
1039,0.48590606451034546
1040,0.2865802049636841
1041,0.4364069700241089
1042,0.5721544027328491
1043,0.3881247639656067
1044,0.4822199046611786
1045,0.5347716808319092
1046,0.47513681650161743
1047,0.4885115325450897
1048,0.28155672550201416
1049,0.5197958946228027
1050,0.4526069164276123
1051,0.4948004186153412
1052,0.3281662166118622
1053,0.263082891702652
1054,0.46569985151290894
1055,0.5941427946090698
1056,0.5312886834144592
1057,0.5458199381828308
1058,0.38351577520370483
1059,0.43172216415405273
1060,0.27175286412239075
1061,0.3520386219024658
1062,0.4999941289424896
1063,0.4595158100128174
1064,0.5273762345314026
1065,0.3230225145816803
1066,0.4758619964122772
1067,0.4903630018234253
1068,0.5093420147895813
1069,0.6407957673072815
1070,0.3355967104434967
1071,0.4253590703010559
1072,0.3816859722137451
1073,0.35922732949256897
1074,0.48557913303375244
1075,0.5150250196456909
1076,0.442945659160614
1077,0.44842904806137085
1078,0.5491847395896912
1079,0.49064773321151733
1080,0.318663626909256
1081,0.4191432297229767
1082,0.38326138257980347
1083,0.49008041620254517
1084,0.5842587351799011
1085,0.5026794672012329
1086,0.5315546989440918
1087,0.3815341591835022
1088,0.4476514458656311
1089,0.4956148564815521
1090,0.5510713458061218
1091,0.45981407165527344
1092,0.4754209816455841
1093,0.5199987888336182
1094,0.5612705945968628
1095,0.40324321389198303
1096,0.4600723385810852
1097,0.35996177792549133
1098,0.5207545161247253
1099,0.4788578152656555
1100,0.510276198387146
1101,0.6131362318992615
1102,0.4910796582698822
1103,0.5838444828987122
1104,0.42204344272613525
1105,0.4778883159160614
1106,0.41761723160743713
1107,0.572995126247406
1108,0.6384817957878113
1109,0.48575955629348755
1110,0.46718838810920715
1111,0.4414611756801605
1112,0.5255031585693359
1113,0.6363623142242432
1114,0.6958096027374268
1115,0.3597923517227173
1116,0.5236850380897522
1117,0.6011393070220947
1118,0.7620604634284973
1119,0.47989678382873535
1120,0.5076287984848022
1121,0.5680423378944397
1122,0.3915438950061798
1123,0.5346438884735107
1124,0.5275247097015381
1125,0.5410943627357483
1126,0.4135802686214447
1127,0.5075488090515137
1128,0.32890617847442627
1129,0.43726569414138794
1130,0.5376316905021667
1131,0.3966975212097168
1132,0.6883810758590698
1133,0.38435283303260803
1134,0.4447222948074341
1135,0.3355439603328705
1136,0.5077707171440125
1137,0.6467543840408325
1138,0.3467802405357361
1139,0.3995340168476105
1140,0.4493914246559143
1141,0.4088943898677826
1142,0.5955454111099243
1143,0.43151259422302246
1144,0.6129445433616638
1145,0.38697540760040283
1146,0.5969921946525574
1147,0.4125538170337677
1148,0.3238804340362549
1149,0.4395214319229126
1150,0.5965795516967773
1151,0.6086171269416809
1152,0.4184074103832245
1153,0.6013097167015076
1154,0.45641523599624634
1155,0.43186137080192566
1156,0.4932956397533417
1157,0.6235888004302979
1158,0.27130645513534546
1159,0.2594406008720398
1160,0.18944551050662994
1161,0.4425314962863922
1162,0.529071569442749
1163,0.47622668743133545
1164,0.33504119515419006
1165,0.4702974855899811
1166,0.3730292022228241
1167,0.5159929394721985
1168,0.357221394777298
1169,0.39211156964302063
1170,0.4000445306301117
1171,0.30364617705345154
1172,0.2702983021736145
1173,0.36038321256637573
1174,0.38467639684677124
1175,0.43065571784973145
1176,0.4061984419822693
1177,0.369676798582077
1178,0.5820152759552002
1179,0.7024080157279968
1180,0.6154929399490356
1181,0.42716750502586365
1182,0.4508185386657715
1183,0.5808875560760498
1184,0.6009320616722107
1185,0.5271162986755371
1186,0.6315539479255676
1187,0.596965491771698
1188,0.3705827593803406
1189,0.31330156326293945
1190,0.5427040457725525
1191,0.21677981317043304
1192,0.6706879138946533
1193,0.5460199117660522
1194,0.5121789574623108
1195,0.5516237616539001
1196,0.37326309084892273
1197,0.46668127179145813
1198,0.2379116714000702
1199,0.47060057520866394
1200,0.5593103170394897
1201,0.4599098861217499
1202,0.4388074576854706
1203,0.37200576066970825
1204,0.4290151298046112
1205,0.5606300234794617
1206,0.4808494746685028
1207,0.44673866033554077
1208,0.38447117805480957
1209,0.41619211435317993
1210,0.46459725499153137
1211,0.47362345457077026
1212,0.6337113976478577
1213,0.7681965827941895
1214,0.4485131502151489
1215,0.41392210125923157
1216,0.435802698135376
1217,0.5745269656181335
1218,0.34835654497146606
1219,0.5666987299919128
1220,0.41604337096214294
1221,0.3268022835254669
1222,0.387410044670105
1223,0.48975053429603577
1224,0.4634513854980469
1225,0.5206668376922607
1226,0.4732510447502136
1227,0.26503637433052063
1228,0.5276515483856201
1229,0.6244063973426819
1230,0.5095129609107971
1231,0.48280248045921326
1232,0.3539019823074341
1233,0.39608243107795715
1234,0.5126407742500305
1235,0.5043590068817139
1236,0.4766387641429901
1237,0.3538569509983063
1238,0.43025606870651245
1239,0.5476635098457336
1240,0.38924455642700195
1241,0.544010579586029
1242,0.48275262117385864
1243,0.3745511472225189
1244,0.530401349067688
1245,0.5458701252937317
1246,0.45223936438560486
1247,0.39566224813461304
1248,0.36892327666282654
1249,0.5564508438110352
1250,0.4942554235458374
1251,0.6857998371124268
1252,0.7952328324317932
1253,0.5403415560722351
